item_id,name,category,depth,height,width,Price
49128969,PÅHL,Children's furniture,58,NA,128,425
80089239,TROFAST,Children's furniture,NA,10,30,10
80362974,SLÄKT,Children's furniture,53,35,62,295
90146456,INGOLF,Children's furniture,45,77,41,275
91415,TROFAST,Children's furniture,NA,NA,28,5
20308697,TROFAST,Children's furniture,44,52,94,320
10308693,TROFAST,Children's furniture,30,91,44,195
70253541,AGAM,Children's furniture,43,79,41,195
9102532,TROFAST,Children's furniture,44,52,94,395
40466285,TROFAST,Children's furniture,30,10,42,10
69337801,TROFAST,Children's furniture,30,94,46,200
60353838,INGOLF,Children's furniture,45,77,41,220
79102958,TROFAST,Children's furniture,44,52,94,410
50348668,YPPERLIG,Children's furniture,NA,56,35,195
69252712,STUVA / FRITIDS,Children's furniture,50,128,60,730
165213,URBAN,Children's furniture,48,79,45,225
30171123,TROFAST,Children's furniture,30,145,46,175
19252615,LANGUR,Children's furniture,61,82,56,235
30466281,TROFAST,Children's furniture,30,23,42,15
50466275,TROFAST,Children's furniture,30,23,42,15
40348664,YPPERLIG,Children's furniture,NA,51,62,275
50461230,SMÅGÖRA,Nursery furniture,NA,79,66,595
10460888,SMÅGÖRA,Nursery furniture,50,187,80,495
99323614,SMÅGÖRA,Nursery furniture,40,91,60,370
50460886,SMÅGÖRA,Nursery furniture,40,91,60,275
9323623,SMÅGÖRA,Nursery furniture,40,91,60,465
30248537,SNIGLAR,Nursery furniture,NA,80,66,295
29067293,ANTILOP,Nursery furniture,62,90,56,110
80226137,VÄDRA,Nursery furniture,NA,NA,48,95
70362427,SOLGUL,Nursery furniture,NA,53,66,395
248567,SUNDVIK,Nursery furniture,NA,85,67,695
50422494,GODISHUS,Nursery furniture,51,178,60,395
10356127,VÄDRA,Nursery furniture,NA,NA,48,30
30199283,ÖNSKLIG,Nursery furniture,23,26,27,59
30449748,ANTILOP,Nursery furniture,NA,NA,NA,16
20045205,SNIGLAR,Nursery furniture,NA,87,53,145
29042877,TROFAST,Nursery furniture,44,94,99,365
89253169,STUVA / FRITIDS,Nursery furniture,NA,86,66,995
10248519,GULLIVER,Nursery furniture,NA,80,66,595
89041709,ANTILOP,Nursery furniture,59,90,56,85
20400243,LEN,Nursery furniture,NA,18,50,89
69253146,STUVA / FRITIDS,Nursery furniture,79,102,90,810
10269696,SUNDVIK,Nursery furniture,50,171,80,1095
29252912,STUVA / FRITIDS,Nursery furniture,50,192,60,830
257953,GONATT,Nursery furniture,NA,103,66,1095
30346986,LANGUR,Nursery furniture,21,40,22,50
20305707,BUSUNGE,Nursery furniture,52,139,80,645
70248564,SUNDVIK,Nursery furniture,NA,85,67,695
20307037,GULLIVER,Nursery furniture,54,93,82,795
19275075,STUVA / FRITIDS,Nursery furniture,50,192,120,1545
80433486,GODISHUS,Nursery furniture,40,64,60,295
39252756,STUVA / FRITIDS,Nursery furniture,50,128,60,425
360479,SKÖTSAM,Nursery furniture,NA,NA,83,25
79898306,TROFAST,Nursery furniture,21,30,99,155
30424007,SUNDVIK,Nursery furniture,46,NA,79,995
40454367,ANTILOP,Nursery furniture,NA,NA,NA,20
80426928,ANTILOP,Nursery furniture,NA,NA,NA,20
49102304,TROFAST,Nursery furniture,21,30,NA,195
99228476,TROFAST,Nursery furniture,30,145,46,250
59252637,STUVA / FRITIDS,Nursery furniture,50,50,90,395
90269697,SUNDVIK,Nursery furniture,50,171,80,1095
39180830,STUVA / FÖLJA,Nursery furniture,79,102,90,825
80229008,BUSUNGE,Nursery furniture,52,139,80,645
69253047,STUVA / FRITIDS,Nursery furniture,50,192,150,1225
80308699,TROFAST,Nursery furniture,NA,NA,30,55
19240892,TROFAST,Nursery furniture,30,91,44,245
79267280,STUVA / FRITIDS,Nursery furniture,NA,86,66,995
10091453,TROFAST,Nursery furniture,44,94,99,275
19102659,TROFAST,Nursery furniture,44,52,94,395
89102095,TROFAST,Nursery furniture,44,91,94,475
70091412,TROFAST,Nursery furniture,NA,10,30,5
30465489,SMÅGÖRA,Nursery furniture,25,88,29,95
49123405,TROFAST,Nursery furniture,44,56,99,350
49252553,LANGUR,Nursery furniture,61,87,56,400
69252712,STUVA / FRITIDS,Nursery furniture,50,128,60,730
39253176,STUVA / FRITIDS,Nursery furniture,NA,86,66,995
20225334,STUVA,Nursery furniture,79,102,90,545
50165079,BLÅMES,Nursery furniture,53,93,52,375
50424006,SUNDVIK,Nursery furniture,46,NA,79,796
90091454,TROFAST,Nursery furniture,NA,NA,30,30
50171122,TROFAST,Nursery furniture,21,30,99,125
50308002,TROFAST,Nursery furniture,NA,10,30,10
40076093,ANTILOP,Nursery furniture,NA,NA,42,25
9252593,LANGUR,Nursery furniture,61,87,56,345
89228472,TROFAST,Nursery furniture,44,56,99,350
10330811,LANGUR,Nursery furniture,37,40,35,110
49253185,STUVA / FRITIDS,Nursery furniture,NA,86,66,995
29228470,TROFAST,Nursery furniture,44,56,99,365
91415,TROFAST,Nursery furniture,NA,NA,28,5
60308695,TROFAST,Nursery furniture,44,91,94,385
79102958,TROFAST,Nursery furniture,44,52,94,410
80089239,TROFAST,Nursery furniture,NA,10,30,10
9102532,TROFAST,Nursery furniture,44,52,94,395
59279585,STUVA / FRITIDS,Nursery furniture,50,64,60,375
79228590,TROFAST,Nursery furniture,30,94,46,200
30171123,TROFAST,Nursery furniture,30,145,46,175
50201534,GONATT,Nursery furniture,NA,103,66,1095
60305705,BUSUNGE,Nursery furniture,40,75,80,395
20229011,BUSUNGE,Nursery furniture,40,75,80,395
95685100,TROFAST,Nursery furniture,NA,23,30,15
10308693,TROFAST,Nursery furniture,30,91,44,195
29103007,TROFAST,Nursery furniture,30,91,44,240
19262233,STUVA / FRITIDS,Nursery furniture,50,128,60,545
69252868,STUVA / FRITIDS,Nursery furniture,50,192,60,675
99228551,TROFAST,Nursery furniture,30,145,46,260
70330813,LANGUR,Nursery furniture,42,NA,44,55
89335976,TROFAST,Nursery furniture,30,94,46,195
80153800,TROFAST,Nursery furniture,44,56,99,275
30091452,TROFAST,Nursery furniture,30,94,46,150
20308697,TROFAST,Nursery furniture,44,52,94,320
20089242,TROFAST,Nursery furniture,NA,36,30,25
9252673,STUVA / FRITIDS,Nursery furniture,50,64,60,415
39180566,STUVA / FÖLJA,Nursery furniture,NA,86,66,985
20308701,TROFAST,Nursery furniture,21,30,93,165
30298023,TROFAST,Nursery furniture,NA,23,30,15
30466281,TROFAST,Nursery furniture,30,23,42,15
40466285,TROFAST,Nursery furniture,30,10,42,10
50466275,TROFAST,Nursery furniture,30,23,42,15
69898415,TÄRNÖ,Outdoor furniture,NA,NA,NA,199
49048425,GÅRÖ / FREDÖN,Outdoor furniture,NA,129,119,564
19217863,FALHOLMEN,Outdoor furniture,NA,NA,NA,1431
80213446,ÄPPLARÖ,Outdoor furniture,NA,28,63,205
80208529,ÄPPLARÖ,Outdoor furniture,65,80,117,445
19217518,MASTHOLMEN,Outdoor furniture,NA,NA,NA,984
29289821,ÄPPLARÖ,Outdoor furniture,NA,NA,NA,3442
10411440,TOSTERÖ,Outdoor furniture,44,79,129,175
49054015,ÄPPLARÖ,Outdoor furniture,62,158,80,384
40332682,BROMMÖ,Outdoor furniture,92,89,48,205
79183681,ÄPPLARÖ,Outdoor furniture,NA,NA,NA,1786
80287362,FREDÖN,Outdoor furniture,NA,NA,100,225
70228325,RESÖ,Outdoor furniture,NA,49,89,205
20204925,ÄPPLARÖ,Outdoor furniture,38,42,40,99
99262168,ÄPPLARÖ,Outdoor furniture,80,84,223,2576
39291418,ÄPPLARÖ,Outdoor furniture,NA,NA,NA,841
324561,TOSTERÖ,Outdoor furniture,NA,NA,NA,79
49275903,ÄPPLARÖ,Outdoor furniture,NA,NA,NA,2781
39251993,HAVSTEN,Outdoor furniture,94,90,83,950
80336466,KROKHOLMEN,Outdoor furniture,NA,44,NA,175
20208527,ÄPPLARÖ,Outdoor furniture,65,82,62,255
50313094,FALHOLMEN,Outdoor furniture,55,80,57,155
10205181,ÄPPLARÖ,Outdoor furniture,41,44,114,255
49256867,SOLLERÖN,Outdoor furniture,NA,NA,NA,4783
90208543,ÄPPLARÖ,Outdoor furniture,NA,33,71,519
59048415,VÄDDÖ,Outdoor furniture,NA,NA,NA,477
30264565,HÅLLÖ,Outdoor furniture,NA,NA,60,245
401941,SJÄLLAND,Outdoor furniture,NA,NA,67,180
50339206,MASTHOLMEN,Outdoor furniture,67,80,68,465
39286153,ASKHOLMEN,Outdoor furniture,NA,NA,NA,465
19212182,ASKHOLMEN,Outdoor furniture,NA,NA,NA,771
20411425,STACKHOLMEN,Outdoor furniture,NA,43,35,125
70208539,ÄPPLARÖ,Outdoor furniture,80,101,63,275
50208535,ÄPPLARÖ,Outdoor furniture,NA,71,62,395
39251988,HAVSTEN,Outdoor furniture,NA,NA,NA,4785
29267334,ÄPPLARÖ,Outdoor furniture,80,84,223,2384
70419787,ÄPPLARÖ,Outdoor furniture,NA,72,140,675
50285265,TOSTERÖ,Outdoor furniture,NA,90,70,103
9048413,VÄDDÖ,Outdoor furniture,NA,NA,NA,261
40208531,ÄPPLARÖ,Outdoor furniture,NA,72,78,745
59289424,ÄPPLARÖ,Outdoor furniture,NA,NA,NA,1961
70095429,TÄRNÖ,Outdoor furniture,NA,70,54,89
10337817,ASKHOLMEN,Outdoor furniture,NA,73,62,255
70234185,SKARPÖ,Outdoor furniture,81,71,79,179
90339742,MASTHOLMEN,Outdoor furniture,NA,45,NA,255
90336550,BENÖ,Outdoor furniture,NA,NA,NA,9
90095428,TÄRNÖ,Outdoor furniture,40,79,39,55
80373618,SOLLERÖN,Outdoor furniture,NA,51,62,395
59268775,ÄPPLARÖ,Outdoor furniture,NA,NA,NA,4145
80291731,ÄPPLARÖ,Outdoor furniture,NA,72,56,205
9289737,ÄPPLARÖ,Outdoor furniture,NA,NA,NA,2965
89260075,ÄPPLARÖ,Outdoor furniture,80,84,223,2034
19216689,MASTHOLMEN,Outdoor furniture,NA,NA,NA,2115
39289811,ÄPPLARÖ,Outdoor furniture,NA,NA,NA,2875
40411047,KUDDARNA,Outdoor furniture,NA,NA,62,45
70267133,VÄDDÖ,Outdoor furniture,33,46,36,35.4
50312424,INNAMO,Outdoor furniture,68,93,54,107.4
60205188,ÄPPLARÖ,Outdoor furniture,80,73,63,309
60409821,TOSTERÖ,Outdoor furniture,NA,25,62,75
9183528,ASKHOLMEN,Outdoor furniture,NA,NA,NA,467
40259511,VÄDDÖ,Outdoor furniture,NA,71,74,111
49898435,LÄCKÖ,Outdoor furniture,NA,NA,NA,493
9227532,ÄPPLARÖ,Outdoor furniture,80,73,160,1588
20292328,TOSTERÖ,Outdoor furniture,NA,35,49,103
10411143,KUDDARNA,Outdoor furniture,NA,NA,45,95
59292643,SJÄLLAND,Outdoor furniture,NA,73,71,974
50312909,BUSSAN,Outdoor furniture,NA,NA,67,525
9290104,ÄPPLARÖ,Outdoor furniture,NA,NA,NA,745
80251513,GÅRÖ,Outdoor furniture,NA,129,119,339
49251983,HAVSTEN,Outdoor furniture,94,90,245,2975
79258271,KUNGSHOLMEN,Outdoor furniture,80,90,222,2792.8
60240035,ASKHOLMEN,Outdoor furniture,NA,73,60,149
10255307,FEJAN,Outdoor furniture,42,89,44,59
89259963,ÄPPLARÖ,Outdoor furniture,80,84,63,542
70391712,FRÖSÖN,Outdoor furniture,NA,NA,62,39
40373615,SOLLERÖN,Outdoor furniture,NA,32,62,345
9221016,FANBYN,Outdoor furniture,NA,NA,NA,295
60357737,UTTER,Outdoor furniture,NA,43,42,45
40413131,ÄPPLARÖ,Outdoor furniture,56,86,42,175
10174641,IKEA PS VÅGÖ,Outdoor furniture,92,71,74,139
80321021,ASKHOLMEN,Outdoor furniture,NA,71,44,155
70418170,PRÄSTHOLM,Outdoor furniture,52,79,113,695
49252609,SOLLERÖN,Outdoor furniture,82,88,225,3746
40411108,KUDDARNA,Outdoor furniture,62,NA,62,75
20314698,YTTERÖN,Outdoor furniture,40,NA,40,39
90313092,FALHOLMEN,Outdoor furniture,NA,72,73,415
40160478,LÄCKÖ,Outdoor furniture,60,82,56,149
50267049,KUNGSHOLMEN,Outdoor furniture,80,73,62,311.4
69291902,SJÄLLAND,Outdoor furniture,NA,73,90,3286
40365371,MAMMUT,Outdoor furniture,36,67,39,59
49228474,FANBYN,Outdoor furniture,NA,NA,NA,275
20411133,KUDDARNA,Outdoor furniture,NA,NA,45,95
70292321,TOSTERÖ,Outdoor furniture,NA,40,60,103
50401986,SJÄLLAND,Outdoor furniture,42,52,136,316
70410744,HUSARÖ,Outdoor furniture,NA,73,49,245
40151841,LÄCKÖ,Outdoor furniture,NA,71,NA,195
19241472,SOLLERÖN,Outdoor furniture,144,87,287,5144
39252704,SOLLERÖN,Outdoor furniture,144,88,223,3206
20382324,MAMMUT,Outdoor furniture,NA,NA,35,29
80259514,VÄDDÖ,Outdoor furniture,NA,71,74,177
60391717,FRÖSÖN,Outdoor furniture,44,NA,44,17.4
19265203,SJÄLLAND,Outdoor furniture,NA,73,90,2196
30411415,SVANÖ,Outdoor furniture,48,179,119,495
39053931,ÄPPLARÖ,Outdoor furniture,NA,NA,NA,1445
20312326,TORHOLMEN,Outdoor furniture,NA,47,70,785
50205179,ÄPPLARÖ,Outdoor furniture,80,73,80,425
60406808,KROKHOLMEN,Outdoor furniture,NA,44,NA,175
60373624,SOLLERÖN,Outdoor furniture,82,74,62,519
39287789,SOLLERÖN,Outdoor furniture,82,88,225,3781
80267137,VÄDDÖ,Outdoor furniture,46,79,40,75
50422210,HÅLLÖ,Outdoor furniture,44,NA,44,49
40391718,FRÖSÖN,Outdoor furniture,62,NA,62,65
59267653,SJÄLLAND,Outdoor furniture,NA,73,90,1727
80382321,MAMMUT,Outdoor furniture,36,67,39,59
9251956,HAVSTEN,Outdoor furniture,94,90,179,2170
70424147,BRUSEN,Outdoor furniture,64,75,146,1036
59253123,FRÖSÖN/DUVHOLMEN,Outdoor furniture,NA,NA,45,150
39898474,ÄPPLARÖ,Outdoor furniture,NA,NA,NA,2275
50240031,ASKHOLMEN,Outdoor furniture,49,87,36,129
70319288,YTTERÖN,Outdoor furniture,NA,NA,NA,27
411087,KUDDARNA,Outdoor furniture,44,NA,44,39
80314704,YTTERÖN,Outdoor furniture,NA,NA,50,99
20312604,STEGÖN,Outdoor furniture,NA,NA,NA,16.2
39265481,SJÄLLAND,Outdoor furniture,NA,73,90,1900
49264872,SJÄLLAND,Outdoor furniture,NA,73,90,636
59289990,ÄPPLARÖ,Outdoor furniture,NA,NA,NA,1095
19241491,SOLLERÖN,Outdoor furniture,82,87,161,2016
19267099,SJÄLLAND,Outdoor furniture,NA,73,90,2636
29268946,ASKHOLMEN,Outdoor furniture,NA,NA,NA,323
10411421,TRANARÖ,Outdoor furniture,41,43,56,95
30405339,SJÄLLAND,Outdoor furniture,75,110,58,340
19183815,SALTHOLMEN,Outdoor furniture,NA,NA,NA,445
80311833,SALTHOLMEN,Outdoor furniture,NA,71,NA,195
9241509,SOLLERÖN,Outdoor furniture,82,87,98,1238
29252078,HAVSTEN,Outdoor furniture,94,90,341,4070
49287920,SOLLERÖN,Outdoor furniture,NA,NA,NA,4888
99262432,SJÄLLAND,Outdoor furniture,NA,73,71,380
69253033,FRÖSÖN/DUVHOLMEN,Outdoor furniture,NA,NA,NA,29.4
29267659,SJÄLLAND,Outdoor furniture,NA,73,90,1679
9219278,KUNGSHOLMEN,Outdoor furniture,80,89,160,1668
39156401,ÄPPLARÖ,Outdoor furniture,NA,NA,NA,2000
49257386,KUNGSHOLMEN,Outdoor furniture,80,90,62,544.4
99258005,KUNGSHOLMEN,Outdoor furniture,80,90,222,2160.4
50357785,UTTER,Outdoor furniture,NA,NA,NA,25
410747,HUSARÖ,Outdoor furniture,80,102,64,495
50405338,SJÄLLAND,Outdoor furniture,75,110,58,316
90287413,BUNSÖ,Outdoor furniture,63,49,51,69
70386503,SJÄLLAND,Outdoor furniture,60,86,60,276
59048397,ÄPPLARÖ,Outdoor furniture,NA,NA,NA,1845
80391839,DUVHOLMEN,Outdoor furniture,NA,NA,NA,15
10386450,SOLLERÖN,Outdoor furniture,82,53,18,460
29262435,SJÄLLAND,Outdoor furniture,NA,73,71,356
49267286,HAVSTEN,Outdoor furniture,94,90,326,3925
59303665,SOLLERÖN,Outdoor furniture,82,84,161,1773
79303645,SOLLERÖN,Outdoor furniture,82,84,223,2412
80391716,FRÖSÖN,Outdoor furniture,NA,NA,NA,14.4
20411067,KUDDARNA,Outdoor furniture,32,NA,36,29
10391833,DUVHOLMEN,Outdoor furniture,NA,NA,62,49
10386501,SJÄLLAND,Outdoor furniture,60,86,60,260
69253108,FRÖSÖN/DUVHOLMEN,Outdoor furniture,NA,NA,62,88
70401706,SJÄLLAND,Outdoor furniture,42,52,136,340
19252371,SJÄLLAND,Outdoor furniture,NA,NA,NA,1780
99335985,FREKVENS,Outdoor furniture,NA,NA,NA,619
29287676,SJÄLLAND,Outdoor furniture,NA,73,71,1010
50412942,FRÖSÖN,Outdoor furniture,NA,NA,50,35
60365346,MAMMUT,Outdoor furniture,36,67,39,59
50365361,MAMMUT,Outdoor furniture,NA,NA,35,29
39251931,HAVSTEN,Outdoor furniture,94,90,83,1075
99251966,HAVSTEN,Outdoor furniture,94,90,260,3120
404534,HAVSTEN,Outdoor furniture,NA,NA,98,225
29265014,SJÄLLAND,Outdoor furniture,NA,73,90,1676
90417909,KUDDARNA,Outdoor furniture,50,NA,50,49
29303624,SOLLERÖN,Outdoor furniture,144,84,223,2832
80391844,DUVHOLMEN,Outdoor furniture,44,NA,44,30
9251961,HAVSTEN,Outdoor furniture,94,90,164,2025
9266477,SJÄLLAND,Outdoor furniture,NA,73,90,2616.4
10267046,KUNGSHOLMEN,Outdoor furniture,80,73,80,575
19287714,SOLLERÖN,Outdoor furniture,82,88,98,1247
70264460,HÅLLÖ,Outdoor furniture,NA,NA,47,149
20386505,SJÄLLAND,Outdoor furniture,NA,NA,72,356
20404528,HAVSTEN,Outdoor furniture,100,NA,98,385
60424586,SOLLERÖN,Outdoor furniture,82,53,18,495
50339763,KUNGSÖ,Outdoor furniture,44,NA,62,110
80351819,KUNGSÖ,Outdoor furniture,62,NA,62,149
50365177,MAMMUT,Outdoor furniture,NA,48,55,129
90365180,MAMMUT,Outdoor furniture,NA,48,NA,149
40365366,MAMMUT,Outdoor furniture,36,67,39,59
80292330,TOSTERÖ,Outdoor furniture,NA,111,52,103
79262447,SJÄLLAND,Outdoor furniture,NA,73,90,676
80264493,HÅLLÖ,Outdoor furniture,42,NA,62,75
30391714,FRÖSÖN,Outdoor furniture,NA,NA,45,75
90417914,KUDDARNA,Outdoor furniture,50,NA,50,49
10404519,HAVSTEN,Outdoor furniture,92,75,2,125
20424593,SOLLERÖN,Outdoor furniture,82,74,82,709
49303595,SOLLERÖN,Outdoor furniture,82,84,287,4345
50404522,HAVSTEN,Outdoor furniture,NA,NA,80,215
59253439,FRÖSÖN/DUVHOLMEN,Outdoor furniture,44,NA,44,59
60264540,HÅLLÖ,Outdoor furniture,62,NA,62,115
20411072,KUDDARNA,Outdoor furniture,32,NA,36,29
50391850,DUVHOLMEN,Outdoor furniture,62,NA,62,80
39253077,FRÖSÖN/DUVHOLMEN,Outdoor furniture,62,NA,62,145
60151840,LÄCKÖ,Outdoor furniture,52,87,42,149
79291360,FRÖSÖN/DUVHOLMEN,Outdoor furniture,50,NA,50,70
411092,KUDDARNA,Outdoor furniture,44,NA,44,39
80311828,SALTHOLMEN,Outdoor furniture,46,83,42,125
339204,MASTHOLMEN,Outdoor furniture,67,80,118,729
20391856,DUVHOLMEN,Outdoor furniture,NA,NA,NA,75
19241387,SOLLERÖN,Outdoor furniture,82,87,223,2794
20373621,SOLLERÖN,Outdoor furniture,82,74,82,709
29291857,SJÄLLAND,Outdoor furniture,NA,73,90,3102
40404513,HAVSTEN,Outdoor furniture,92,75,9,395
60365167,MAMMUT,Outdoor furniture,NA,48,55,129
39251926,HAVSTEN,Outdoor furniture,94,90,98,1220
40264485,HÅLLÖ,Outdoor furniture,50,NA,50,75
60417897,DUVHOLMEN,Outdoor furniture,50,NA,50,35
99285928,SOLLERÖN,Outdoor furniture,82,88,144,3564
90443135,RÅSKOG,Room dividers,NA,78,45,189
70301537,KALLAX,Room dividers,39,182,182,725
79166399,VIDGA,Room dividers,NA,NA,NA,220
30275861,KALLAX,Room dividers,39,147,147,495
9157261,ELVARLI,Room dividers,35,NA,51,440
99188003,ELVARLI,Room dividers,35,NA,261,2377
69017475,KALLAX,Room dividers,39,147,147,895
19278328,KALLAX,Room dividers,39,147,147,745
59315159,ELVARLI,Room dividers,51,NA,258,2397
70268811,BEKANT,Room dividers,NA,120,83,357
9278338,KALLAX,Room dividers,39,182,182,1350
69157376,ELVARLI,Room dividers,50,NA,175,1231
9017483,KALLAX,Room dividers,39,147,147,695
10459903,KALLAX,"Sideboards, buffets & console tables",39,147,77,295
105064,LIATORP,"Sideboards, buffets & console tables",NA,75,37,445
59278307,KALLAX,"Sideboards, buffets & console tables",39,147,77,500
30409035,LISTERBY,"Sideboards, buffets & console tables",NA,71,38,495
70439728,LIATORP,"Sideboards, buffets & console tables",48,87,145,1345
19279177,LIXHULT,"Sideboards, buffets & console tables",35,35,120,350
9139724,BESTÅ,"Sideboards, buffets & console tables",40,74,180,890
40309257,HEMNES,"Sideboards, buffets & console tables",47,88,157,1395
327772,MALSJÖ,"Sideboards, buffets & console tables",48,92,145,2100
40404202,HAVSTA,"Sideboards, buffets & console tables",NA,63,35,495
49221038,EKET,"Sideboards, buffets & console tables",35,80,140,620
60342072,REGISSÖR,"Sideboards, buffets & console tables",38,110,118,796
10251451,IKEA PS,"Sideboards, buffets & console tables",40,63,119,425
50415196,HAVSTA,"Sideboards, buffets & console tables",47,89,81,695
79301788,BESTÅ,"Sideboards, buffets & console tables",42,240,120,1820
9208029,BESTÅ,"Sideboards, buffets & console tables",42,112,180,1650
89265836,HAVSTA,"Sideboards, buffets & console tables",37,134,162,1550
79275119,HAVSTA,"Sideboards, buffets & console tables",37,134,121,1395
70388620,HAVSTA,"Sideboards, buffets & console tables",47,89,121,995
79265945,HAVSTA,"Sideboards, buffets & console tables",37,134,162,1950
39300856,BESTÅ,"Sideboards, buffets & console tables",42,193,60,965
80360951,IDÅSEN,"Sideboards, buffets & console tables",45,140,120,1495
99266053,HAVSTA,"Sideboards, buffets & console tables",37,134,162,1900
79151312,SÖDERHAMN,Sofas & armchairs,99,83,93,890
79135746,SÖDERHAMN,Sofas & armchairs,151,83,93,1300
79315945,STOCKSUND,Sofas & armchairs,49,47,144,995
19305567,KIVIK,Sofas & armchairs,NA,83,NA,2995
19305572,KIVIK,Sofas & armchairs,NA,NA,NA,1695
79135751,SÖDERHAMN,Sofas & armchairs,99,83,99,1295
10424621,KNOPPARP,Sofas & armchairs,76,70,119,345
10469186,ANGERSBY,Sofas & armchairs,84,89,137,745
19129178,EKTORP,Sofas & armchairs,88,88,179,1075
49129209,EKTORP,Sofas & armchairs,88,88,218,1750
79135949,SÖDERHAMN,Sofas & armchairs,99,83,291,4935
49303393,VIMLE,Sofas & armchairs,NA,NA,NA,1400
39217838,SANDBACKEN,Sofas & armchairs,NA,69,212,1327
39216754,FRIHETEN,Sofas & armchairs,151,66,NA,1846
9251777,KLIPPAN,Sofas & armchairs,88,66,180,995
385314,SANDARED,Sofas & armchairs,NA,33,NA,245
90354327,HAMMARN,Sofas & armchairs,85,78,128,399
49282989,SÖDERHAMN,Sofas & armchairs,151,83,285,3120
69217790,SANDBACKEN,Sofas & armchairs,78,69,212,1176
79254683,GRÖNLID,Sofas & armchairs,98,104,322,4585
69129798,STOCKSUND,Sofas & armchairs,97,84,199,2695
19325457,HÄSSELBY,Sofas & armchairs,81,81,176,1295
89135944,SÖDERHAMN,Sofas & armchairs,99,83,198,1995
79257498,EKTORP,Sofas & armchairs,88,88,NA,3395
69240026,NORSBORG,Sofas & armchairs,NA,85,293,3300
20033919,ALSEDA,Sofas & armchairs,NA,18,NA,195
30451067,GAMLARP,Sofas & armchairs,90,86,211,2795
80437489,GRYTTBY,Sofas & armchairs,NA,NA,NA,206.5
29284381,SÖDERHAMN,Sofas & armchairs,99,83,192,4190
9217830,BRÅTHULT,Sofas & armchairs,NA,69,212,1277
60431563,FRIHETEN,Sofas & armchairs,105,83,225,1845
89254786,GRÖNLID,Sofas & armchairs,98,104,247,2195
59270274,LANDSKRONA,Sofas & armchairs,89,78,164,1995
29193692,KIVIK,Sofas & armchairs,163,83,387,6545
60116960,LYCKSELE,Sofas & armchairs,55,21,92,100
50360009,STRANDMON,Sofas & armchairs,40,44,60,300
59307649,GRÖNLID,Sofas & armchairs,164,104,328,3590
89135939,SÖDERHAMN,Sofas & armchairs,99,83,186,1645
70284203,ASKEBY,Sofas & armchairs,72,72,149,995
59217804,BRÅTHULT,Sofas & armchairs,78,69,212,1176
89239786,NORSBORG,Sofas & armchairs,88,85,285,4580
69298772,VIMLE,Sofas & armchairs,98,83,241,2610
49240193,NORSBORG,Sofas & armchairs,88,85,213,2020
9306416,NYHAMN,Sofas & armchairs,97,90,200,1470
79217902,SANDBACKEN,Sofas & armchairs,NA,69,212,1841
99239620,NORSBORG,Sofas & armchairs,NA,NA,NA,380
19257509,EKTORP,Sofas & armchairs,NA,88,252,2345
40266682,BOSNÄS,Sofas & armchairs,NA,36,36,95
89272667,LANDSKRONA,Sofas & armchairs,NA,78,242,3795
79284958,VIMLE,Sofas & armchairs,164,83,322,3805
19254780,GRÖNLID,Sofas & armchairs,98,104,177,1795
49151276,SÖDERHAMN,Sofas & armchairs,99,83,105,1174
20424362,FYRESDAL,Sofas & armchairs,NA,94,88,549
19239817,NORSBORG,Sofas & armchairs,88,85,153,1660
20403374,EKTORP,Sofas & armchairs,NA,NA,NA,395
10434309,GAMLEHULT,Sofas & armchairs,NA,36,NA,325
19282962,SÖDERHAMN,Sofas & armchairs,151,83,186,1990
59284351,SÖDERHAMN,Sofas & armchairs,151,83,291,3845
39270326,LANDSKRONA,Sofas & armchairs,89,78,204,2495
89300750,FLOTTEBO,Sofas & armchairs,120,79,200,2236
80328292,SÖDERHAMN,Sofas & armchairs,NA,NA,NA,27
69192657,FÄRLÖV,Sofas & armchairs,106,88,218,2595
79150751,HOLMSUND,Sofas & armchairs,151,96,230,2995
90349326,HEMNES,Sofas & armchairs,70,18,89,1495
70451065,GAMLARP,Sofas & armchairs,90,86,171,2395
70340567,GRÄLVIKEN,Sofas & armchairs,86,74,225,1995
9193754,KIVIK,Sofas & armchairs,95,83,228,2195
89305535,KIVIK,Sofas & armchairs,95,83,297,5145
9256256,GRÖNLID,Sofas & armchairs,164,104,252,5990
29254647,GRÖNLID,Sofas & armchairs,98,104,141,1395
9270295,LANDSKRONA,Sofas & armchairs,89,78,204,3495
40399314,KLIPPAN,Sofas & armchairs,88,66,177,1295
29257504,EKTORP,Sofas & armchairs,NA,44,62,395
9149879,VALLENTUNA,Sofas & armchairs,100,45,80,1160
59256414,GRÖNLID,Sofas & armchairs,98,104,252,4545
99135934,SÖDERHAMN,Sofas & armchairs,93,NA,93,745
99295593,VIMLE,Sofas & armchairs,164,103,252,3535
99299708,VIMLE,Sofas & armchairs,98,83,319,5530
69254792,GRÖNLID,Sofas & armchairs,164,104,258,3190
90413478,STOCKSUND,Sofas & armchairs,NA,NA,NA,345
9289346,DELAKTIG,Sofas & armchairs,84,79,149,3275
59254641,GRÖNLID,Sofas & armchairs,98,104,71,745
80245051,STOCKHOLM,Sofas & armchairs,88,80,211,6680
69254810,GRÖNLID,Sofas & armchairs,252,104,327,6575
69285232,VIMLE,Sofas & armchairs,164,83,249,6030
80425212,KLIPPAN,Sofas & armchairs,NA,NA,NA,295
